ID,cell_i
5f0e0266-bba2-11e8-b2b9-ac1f6b6435d0,15
e1e78908-bbc2-11e8-b2bc-ac1f6b6435d0,6
1767_D2_17,16
19c13f7e-bbb2-11e8-b2ba-ac1f6b6435d0,21
43665860-bbbb-11e8-b2ba-ac1f6b6435d0,13
978_F11_2,7
1788_B11_5,12
1789_H8_4,12
9a6c3ce0-bbc7-11e8-b2bc-ac1f6b6435d0,16
1273_E8_3,9
40c56db4-bbbe-11e8-b2ba-ac1f6b6435d0,18
7b4a61e4-bb9e-11e8-b2b9-ac1f6b6435d0,5
7625dd98-bba2-11e8-b2b9-ac1f6b6435d0,2
c0349990-bbc7-11e8-b2bc-ac1f6b6435d0,14
cbf5ee14-bba4-11e8-b2ba-ac1f6b6435d0,4
3fe63a0c-bbbb-11e8-b2ba-ac1f6b6435d0,8
4d49d1a4-bbca-11e8-b2bc-ac1f6b6435d0,0
1bfdd3d0-bbb0-11e8-b2ba-ac1f6b6435d0,4
b24edf8e-bbc7-11e8-b2bc-ac1f6b6435d0,6
1f2bc9c6-bbc0-11e8-b2bb-ac1f6b6435d0,23
b84cb64c-bbac-11e8-b2ba-ac1f6b6435d0,10
296_B5_1,10
1898_B10_31,11
48496604-bbae-11e8-b2ba-ac1f6b6435d0,10
c3995186-bbca-11e8-b2bc-ac1f6b6435d0,6
5ba6d682-bbb3-11e8-b2ba-ac1f6b6435d0,5
469_E6_2,12
468_F7_2,0
63_B11_1,1
1681_A9_3,14
764_G7_5,2
91365d06-bbca-11e8-b2bc-ac1f6b6435d0,26
1718_H7_19,7
6572a6fe-bbb4-11e8-b2ba-ac1f6b6435d0,3
e549f598-bbab-11e8-b2ba-ac1f6b6435d0,31
2d12659e-bbc1-11e8-b2bb-ac1f6b6435d0,2
275_D9_1,20
efec5b3a-bbc4-11e8-b2bc-ac1f6b6435d0,5
f2aec494-bbc8-11e8-b2bc-ac1f6b6435d0,19
43665860-bbbb-11e8-b2ba-ac1f6b6435d0,4
9a6c3ce0-bbc7-11e8-b2bc-ac1f6b6435d0,25
0aa47ebc-bba2-11e8-b2b9-ac1f6b6435d0,15
1609_C1_2,2
1636_H1_13,20
7771774c-bb9e-11e8-b2b9-ac1f6b6435d0,2
31_D5_1,4
443_F12_1,2
87ec6988-bba8-11e8-b2ba-ac1f6b6435d0,17
1712_E5_28,15
1101_B2_3,7
7b4a61e4-bb9e-11e8-b2b9-ac1f6b6435d0,26
5622e250-bbc7-11e8-b2bc-ac1f6b6435d0,4
7625dd98-bba2-11e8-b2b9-ac1f6b6435d0,9
58a6f900-bba7-11e8-b2ba-ac1f6b6435d0,6
0ad96faa-bb9d-11e8-b2b9-ac1f6b6435d0,0
977_C6_1,0
1652_D1_1,28
ea973356-bb99-11e8-b2b9-ac1f6b6435d0,12
472_A9_3,1
9d693b20-bb9d-11e8-b2b9-ac1f6b6435d0,15
b84cb64c-bbac-11e8-b2ba-ac1f6b6435d0,1
413_F4_1,10
1898_B10_31,4
01bb65f4-bba2-11e8-b2b9-ac1f6b6435d0,8
1752_C2_13,19
1918_F8_3,4
612_E9_2,8
58a88bb8-bba6-11e8-b2ba-ac1f6b6435d0,18
275_D8_2,1
33e7a938-bba3-11e8-b2b9-ac1f6b6435d0,14
cd84a19a-bba8-11e8-b2ba-ac1f6b6435d0,24
445_F9_1,3
1198_A12_1,14
637fddbc-bbaa-11e8-b2ba-ac1f6b6435d0,5
92316bbc-bb9b-11e8-b2b9-ac1f6b6435d0,11
0342865c-bbaf-11e8-b2ba-ac1f6b6435d0,2
217e1432-bba1-11e8-b2b9-ac1f6b6435d0,7
0141b838-bb9f-11e8-b2b9-ac1f6b6435d0,0
91365d06-bbca-11e8-b2bc-ac1f6b6435d0,17
1718_H7_19,14
e20abe0e-bbb4-11e8-b2ba-ac1f6b6435d0,8
1637_D11_8,23
1695_B9_8,5
1788_B11_17,12
67a2f122-bbb4-11e8-b2ba-ac1f6b6435d0,7
17_D7_2,0
a4067b68-bbb7-11e8-b2ba-ac1f6b6435d0,16
1102_F1_2,11
1609_C1_2,27
1645_A4_13,26
1852_E5_31,56
470_F11_1,1
b2527290-bbca-11e8-b2bc-ac1f6b6435d0,17
1788_F1_5,17
2b7e0e6a-bbab-11e8-b2ba-ac1f6b6435d0,34
1715_F5_19,36
496f8e30-bbab-11e8-b2ba-ac1f6b6435d0,4
1918_F7_28,150
52f61234-bbb6-11e8-b2ba-ac1f6b6435d0,16
482edee0-bbba-11e8-b2ba-ac1f6b6435d0,12
de2621e6-bba2-11e8-b2b9-ac1f6b6435d0,12
142c9d96-bbae-11e8-b2ba-ac1f6b6435d0,11
1789_A5_9,20
336e516c-bbaf-11e8-b2ba-ac1f6b6435d0,14
f11b1360-bbc0-11e8-b2bb-ac1f6b6435d0,10
3d6a3336-bba8-11e8-b2ba-ac1f6b6435d0,38
131_B1_2,11
da23a274-bba4-11e8-b2ba-ac1f6b6435d0,20
90abc1fc-bb9b-11e8-b2b9-ac1f6b6435d0,38
413_F4_1,3
01bb65f4-bba2-11e8-b2b9-ac1f6b6435d0,1
e92ee03e-bbaf-11e8-b2ba-ac1f6b6435d0,40
06631b0e-bbb8-11e8-b2ba-ac1f6b6435d0,8
1182_E8_2,11
49c0c998-bbb6-11e8-b2ba-ac1f6b6435d0,2
548_F10_2,6
33e7a938-bba3-11e8-b2b9-ac1f6b6435d0,7
214c6116-bbbb-11e8-b2ba-ac1f6b6435d0,12
1901_H11_2,13
cd84a19a-bba8-11e8-b2ba-ac1f6b6435d0,17
1916_H6_32,8
1510_D3_1,6
1694_H10_13,2
ce4722ae-bbc3-11e8-b2bc-ac1f6b6435d0,10
b4c40780-bbbd-11e8-b2ba-ac1f6b6435d0,4
82716856-bbc0-11e8-b2bb-ac1f6b6435d0,2
e9d553e4-bba3-11e8-b2b9-ac1f6b6435d0,27
1789_A1_28,22
01ba30e4-bbb6-11e8-b2ba-ac1f6b6435d0,20
1719_H5_8,12
218_D9_1,15
1808_C2_4,3
67a2f122-bbb4-11e8-b2ba-ac1f6b6435d0,12
02f839b2-bba5-11e8-b2ba-ac1f6b6435d0,6
19c13f7e-bbb2-11e8-b2ba-ac1f6b6435d0,14
380_B12_1,12
590_D12_1,12
1102_F1_2,4
b34ab50c-bbae-11e8-b2ba-ac1f6b6435d0,10
1852_E5_31,3
d83a4a58-bbc2-11e8-b2bc-ac1f6b6435d0,7
ea6b5e68-bbc9-11e8-b2bc-ac1f6b6435d0,9
ef20f1ce-bb9d-11e8-b2b9-ac1f6b6435d0,43
e021fe98-bbb1-11e8-b2ba-ac1f6b6435d0,15
fb8f1b50-bb9f-11e8-b2b9-ac1f6b6435d0,8
1869_D7_60,21
0773f2a8-bbc6-11e8-b2bc-ac1f6b6435d0,1
1736_G7_32,16
9386fbae-bbb8-11e8-b2ba-ac1f6b6435d0,5
435_E4_2,2
1927_F10_2,17
5365041c-bbc2-11e8-b2bb-ac1f6b6435d0,22
5522940a-bbbc-11e8-b2ba-ac1f6b6435d0,5
159_A9_1,5
846_G10_1,7
557_E4_1,11
b84cb64c-bbac-11e8-b2ba-ac1f6b6435d0,23
1650_E1_48,34
200_C5_2,6
413_F4_1,4
6d315ad8-bbc4-11e8-b2bc-ac1f6b6435d0,0
7cb7642a-bbba-11e8-b2ba-ac1f6b6435d0,20
3ed6bd3a-bbb6-11e8-b2ba-ac1f6b6435d0,26
97866db0-bbc3-11e8-b2bc-ac1f6b6435d0,30
923_D2_2,0
610_F4_2,6
decea330-bba6-11e8-b2ba-ac1f6b6435d0,4
260_B3_1,7
cd84a19a-bba8-11e8-b2ba-ac1f6b6435d0,10
1918_F6_15,36
1891_O18_21,103
22e3561a-bbbb-11e8-b2ba-ac1f6b6435d0,8
d49693e2-bbb9-11e8-b2ba-ac1f6b6435d0,5
1642_D7_13,12
1870_G2_3,3
1718_H7_19,28
82716856-bbc0-11e8-b2bb-ac1f6b6435d0,11
e3af2ca6-bbb7-11e8-b2ba-ac1f6b6435d0,23
113_H2_2,6
218_D9_1,0
b8f08d44-bbc0-11e8-b2bb-ac1f6b6435d0,24
f034433a-bba8-11e8-b2ba-ac1f6b6435d0,15
102_E4_1,2
1808_C2_4,4
a23ebf6e-bbaf-11e8-b2ba-ac1f6b6435d0,22
1708_D11_3,23
1752_G4_8,36
1918_B1_5,49
63e0df64-bbc7-11e8-b2bc-ac1f6b6435d0,11
1509_F9_6,7
ef20f1ce-bb9d-11e8-b2b9-ac1f6b6435d0,16
1fe1ae58-bba2-11e8-b2b9-ac1f6b6435d0,21
1788_F1_5,3
1475_F11_4,5
2b43a784-bbbf-11e8-b2ba-ac1f6b6435d0,64
1736_G7_32,9
1310_A9_3,12
4143098a-bbb0-11e8-b2ba-ac1f6b6435d0,18
63f31ee2-bbc5-11e8-b2bc-ac1f6b6435d0,3
1288_A4_1,18
48_G5_2,7
30ef4cc0-bba5-11e8-b2ba-ac1f6b6435d0,10
726_D6_2,17
451205f6-bb9d-11e8-b2b9-ac1f6b6435d0,16
558bedf8-bbab-11e8-b2ba-ac1f6b6435d0,18
7a2a5c16-bb9d-11e8-b2b9-ac1f6b6435d0,3
7c3e4696-bba4-11e8-b2b9-ac1f6b6435d0,17
464_B6_4,4
b9dbd6ec-bbc9-11e8-b2bc-ac1f6b6435d0,8
1564_D3_1,18
d4152fbc-bbbb-11e8-b2ba-ac1f6b6435d0,2
221_E6_2,7
f11b1360-bbc0-11e8-b2bb-ac1f6b6435d0,4
65b9f246-bbc0-11e8-b2bb-ac1f6b6435d0,24
764_G6_1,0
d74cb1bc-bbae-11e8-b2ba-ac1f6b6435d0,28
433_E5_4,6
c50a5db0-bbb3-11e8-b2ba-ac1f6b6435d0,11
404f7ca6-bb9d-11e8-b2b9-ac1f6b6435d0,16
c7ced13a-bb99-11e8-b2b9-ac1f6b6435d0,14
1916_H6_11,12
1918_B12_1,65
521_G12_2,5
838ce7a4-bbc2-11e8-b2bb-ac1f6b6435d0,5
cd84a19a-bba8-11e8-b2ba-ac1f6b6435d0,3
de2c65b6-bb9c-11e8-b2b9-ac1f6b6435d0,12
d49693e2-bbb9-11e8-b2ba-ac1f6b6435d0,12
1717_C4_17,23
3f7246b8-bba4-11e8-b2b9-ac1f6b6435d0,1
924_G9_2,0
932_H10_1,10
171_B6_2,5
1898_D1_20,16
1947_B10_1,28
1708_D11_3,12
1521_F8_3,1
1947_F2_1,32
19_F11_2,4
5066aa10-bbc0-11e8-b2bb-ac1f6b6435d0,23
39ad9c24-bb9e-11e8-b2b9-ac1f6b6435d0,35
805_D11_3,11
48afdcce-bbac-11e8-b2ba-ac1f6b6435d0,17
1788_F1_5,10
1918_G11_14,56
ffe8cf0c-bba9-11e8-b2ba-ac1f6b6435d0,3
174_H10_2,7
0feafc42-bba3-11e8-b2b9-ac1f6b6435d0,11
396_E11_1,14
450_F1_2,0
63f31ee2-bbc5-11e8-b2bc-ac1f6b6435d0,10
752_F12_1,8
bb81b060-bba2-11e8-b2b9-ac1f6b6435d0,4
1918_F6_9,47
dcb6f730-bbc6-11e8-b2bc-ac1f6b6435d0,14
26bd20ba-bba0-11e8-b2b9-ac1f6b6435d0,7
390_E1_2,0
1977_F6_33,19
cc934144-bbb5-11e8-b2ba-ac1f6b6435d0,11
ca98d614-bbc0-11e8-b2bb-ac1f6b6435d0,26
1788_D8_27,16
9ae39e26-bbbc-11e8-b2ba-ac1f6b6435d0,8
7cb7642a-bbba-11e8-b2ba-ac1f6b6435d0,2
97866db0-bbc3-11e8-b2bc-ac1f6b6435d0,8
3ed6bd3a-bbb6-11e8-b2ba-ac1f6b6435d0,8
9d25ecec-bb9a-11e8-b2b9-ac1f6b6435d0,9
001838f8-bbca-11e8-b2bc-ac1f6b6435d0,19
08512478-bba0-11e8-b2b9-ac1f6b6435d0,18
530_C4_2,1
b578c7cc-bb9c-11e8-b2b9-ac1f6b6435d0,22
1632_A3_13,28
182_A6_2,8
00716b36-bba6-11e8-b2ba-ac1f6b6435d0,7
9f3ead6a-bbaf-11e8-b2ba-ac1f6b6435d0,28
455_E9_1,3
4a0dd392-bbba-11e8-b2ba-ac1f6b6435d0,20
621_B7_3,15
f56bd9a4-bba2-11e8-b2b9-ac1f6b6435d0,27
bd3972a8-bbc0-11e8-b2bb-ac1f6b6435d0,5
01a2fd5e-bbb4-11e8-b2ba-ac1f6b6435d0,5
40607c3a-bbb2-11e8-b2ba-ac1f6b6435d0,6
5dcced32-bbb5-11e8-b2ba-ac1f6b6435d0,14
b8f08d44-bbc0-11e8-b2bb-ac1f6b6435d0,14
c3cb4296-bbc4-11e8-b2bc-ac1f6b6435d0,33
1751_B6_13,40
1907_G4_3,5
1768_C12_28,5
1893_H21_4,1
1918_B1_5,15
617_F4_1,8
deb7a006-bba4-11e8-b2ba-ac1f6b6435d0,2
67dfa8dc-bbc9-11e8-b2bc-ac1f6b6435d0,33
1e0f9cc4-bbad-11e8-b2ba-ac1f6b6435d0,4
a0df6444-bbae-11e8-b2ba-ac1f6b6435d0,9
03fdc770-bbad-11e8-b2ba-ac1f6b6435d0,15
5f7b172e-bbbc-11e8-b2ba-ac1f6b6435d0,2
755_F10_2,7
bf2955ac-bbc4-11e8-b2bc-ac1f6b6435d0,11
5c8a441c-bba4-11e8-b2b9-ac1f6b6435d0,24
668_B11_1,7
155_C10_1,8
a46bc92c-bbae-11e8-b2ba-ac1f6b6435d0,8
cc934144-bbb5-11e8-b2ba-ac1f6b6435d0,0
1789_F2_17,11
e158dad6-bba0-11e8-b2b9-ac1f6b6435d0,2
65b9f246-bbc0-11e8-b2bb-ac1f6b6435d0,10
f2963a16-bbad-11e8-b2ba-ac1f6b6435d0,5
eced804c-bbc1-11e8-b2bb-ac1f6b6435d0,6
fe2d2d16-bbbd-11e8-b2ba-ac1f6b6435d0,12
78005be6-bbb8-11e8-b2ba-ac1f6b6435d0,3
7cb7642a-bbba-11e8-b2ba-ac1f6b6435d0,9
eb52baf6-bbab-11e8-b2ba-ac1f6b6435d0,6
1233_G2_2,33
230812d2-bbb3-11e8-b2ba-ac1f6b6435d0,9
199f5e3e-bbbe-11e8-b2ba-ac1f6b6435d0,7
530_C4_2,14
e620ff7c-bbc2-11e8-b2bc-ac1f6b6435d0,7
1611_G7_6,16
f492ff1a-bbc7-11e8-b2bc-ac1f6b6435d0,3
637fddbc-bbaa-11e8-b2ba-ac1f6b6435d0,32
1168_C3_4,19
75a491ee-bbc4-11e8-b2bc-ac1f6b6435d0,6
506_B8_1,15
b8f08d44-bbc0-11e8-b2bb-ac1f6b6435d0,7
f619c46c-bbaa-11e8-b2ba-ac1f6b6435d0,10
0bc2c0a2-bbc9-11e8-b2bc-ac1f6b6435d0,1
1947_F2_1,18
9_D3_1,8
c3c11bf6-bbbd-11e8-b2ba-ac1f6b6435d0,10
221_D9_1,14
1788_E4_21,15
226_B1_1,9
258850ec-bba6-11e8-b2ba-ac1f6b6435d0,4
efd978cc-bba0-11e8-b2b9-ac1f6b6435d0,10
a37470fa-bbb8-11e8-b2ba-ac1f6b6435d0,6
230_D3_2,9
26bd20ba-bba0-11e8-b2b9-ac1f6b6435d0,17
1789_A1_31,0
121_F7_1,1
56df2abe-bbae-11e8-b2ba-ac1f6b6435d0,11
668_B11_1,12
a46bc92c-bbae-11e8-b2ba-ac1f6b6435d0,1
1723_C6_14,31
1199_H7_6,3
aa3f3582-bbb3-11e8-b2ba-ac1f6b6435d0,19
c9e24ac0-bbc5-11e8-b2bc-ac1f6b6435d0,30
f4cbc842-bb9d-11e8-b2b9-ac1f6b6435d0,10
5a1feab4-bbb9-11e8-b2ba-ac1f6b6435d0,6
237_G1_1,7
7906b2ee-bba7-11e8-b2ba-ac1f6b6435d0,20
9ff7a73c-bbc5-11e8-b2bc-ac1f6b6435d0,0
49_G5_1,3
508_F10_4,0
409b9434-bbab-11e8-b2ba-ac1f6b6435d0,1
89c5cda0-bbc9-11e8-b2bc-ac1f6b6435d0,16
4f5c19b8-bbc8-11e8-b2bc-ac1f6b6435d0,21
1768_A3_14,33
187a49a4-bb9d-11e8-b2b9-ac1f6b6435d0,15
1ca55e9e-bbaf-11e8-b2ba-ac1f6b6435d0,11
40_H9_2,10
560b97fe-bba8-11e8-b2ba-ac1f6b6435d0,6
569_G3_3,10
1973_F1_19,18
275_D9_2,6
30835eec-bbc4-11e8-b2bc-ac1f6b6435d0,2
1767_A9_21,34
575_B7_2,0
1694_F5_12,8
10342108-bbbf-11e8-b2ba-ac1f6b6435d0,30
1326_A6_1,1
9f3ead6a-bbaf-11e8-b2ba-ac1f6b6435d0,18
bf200ca0-bbbe-11e8-b2ba-ac1f6b6435d0,23
0ed8c876-bbac-11e8-b2ba-ac1f6b6435d0,13
04b25a3a-bbc3-11e8-b2bc-ac1f6b6435d0,4
a97008d4-bbbd-11e8-b2ba-ac1f6b6435d0,3
c45421c4-bbba-11e8-b2ba-ac1f6b6435d0,45
0bc2c0a2-bbc9-11e8-b2bc-ac1f6b6435d0,6
1947_F2_1,11
865_H2_1,61
1845_H7_28,7
3608aeb4-bb9f-11e8-b2b9-ac1f6b6435d0,9
48afdcce-bbac-11e8-b2ba-ac1f6b6435d0,10
d5b2515e-bbc7-11e8-b2bc-ac1f6b6435d0,22
1007db5e-bbc7-11e8-b2bc-ac1f6b6435d0,3
f85ccc64-bbb5-11e8-b2ba-ac1f6b6435d0,14
b870647a-bb9d-11e8-b2b9-ac1f6b6435d0,7
5f7b172e-bbbc-11e8-b2ba-ac1f6b6435d0,16
0efd4286-bb9e-11e8-b2b9-ac1f6b6435d0,6
c07778c6-bbbf-11e8-b2bb-ac1f6b6435d0,11
67822bc8-bbb8-11e8-b2ba-ac1f6b6435d0,0
d4ac112e-bbb2-11e8-b2ba-ac1f6b6435d0,8
1918_F8_3,70
784_D5_1,7
1696_G1_6,29
295_G2_2,6
1b18e256-bbca-11e8-b2bc-ac1f6b6435d0,5
740f40c0-bbad-11e8-b2ba-ac1f6b6435d0,5
7554198a-bb9c-11e8-b2b9-ac1f6b6435d0,0
c9e24ac0-bbc5-11e8-b2bc-ac1f6b6435d0,21
ab5ce470-bbb1-11e8-b2ba-ac1f6b6435d0,3
58af1d2e-bb9d-11e8-b2b9-ac1f6b6435d0,11
1040_F3_1,20
778_G6_2,6
6fb02a5e-bbca-11e8-b2bc-ac1f6b6435d0,11
37b8505a-bbb0-11e8-b2ba-ac1f6b6435d0,13
1252_E9_6,6
1581_D4_3,40
62fab63a-bbca-11e8-b2bc-ac1f6b6435d0,13
1ca55e9e-bbaf-11e8-b2ba-ac1f6b6435d0,12
48c6145e-bba6-11e8-b2ba-ac1f6b6435d0,10
0249aa98-bbc1-11e8-b2bb-ac1f6b6435d0,8
1868_H11_33,12
491_B4_2,16
19e9765e-bbc3-11e8-b2bc-ac1f6b6435d0,22
218_C3_1,0
a41d0b4a-bb9d-11e8-b2b9-ac1f6b6435d0,27
b3a73a52-bbc7-11e8-b2bc-ac1f6b6435d0,11
180_D6_2,1
1852_E5_33,36
ad96aace-bbba-11e8-b2ba-ac1f6b6435d0,28
1720_H1_18,25
512_D2_2,1
ca246e30-bb9a-11e8-b2b9-ac1f6b6435d0,4
1789_A1_31,22
6b7f460c-bba4-11e8-b2b9-ac1f6b6435d0,17
765_E5_2,7
f339a1e8-bbc5-11e8-b2bc-ac1f6b6435d0,81
296_G2_1,1
544_G1_2,13
1692_D1_8,8
383_G9_1,14
477_D5_1,2
1916_B8_15,15
1040_F3_1,29
34_E7_2,8
822_B12_1,4
d1529cd8-bbbb-11e8-b2ba-ac1f6b6435d0,0
6f2690b8-bb99-11e8-b2b9-ac1f6b6435d0,15
cd9db31a-bb9e-11e8-b2b9-ac1f6b6435d0,4
f94eaad2-bbbc-11e8-b2ba-ac1f6b6435d0,11
1852_H2_25,1
1717_E5_3,35
1768_A3_14,51
1891_O18_21,49
1632_A3_13,0
546d55f4-bba8-11e8-b2ba-ac1f6b6435d0,29
76866eba-bbb6-11e8-b2ba-ac1f6b6435d0,24
98baf6a8-bbc1-11e8-b2bb-ac1f6b6435d0,24
99e8dc38-bb9f-11e8-b2b9-ac1f6b6435d0,22
1143_B7_3,0
126_E9_1,1
474_B2_1,8
530_F6_1,18
74327186-bbc5-11e8-b2bc-ac1f6b6435d0,14
9f3ead6a-bbaf-11e8-b2ba-ac1f6b6435d0,0
b235ac02-bba0-11e8-b2b9-ac1f6b6435d0,8
d36f519c-bba6-11e8-b2ba-ac1f6b6435d0,12
1920_A5_32,9
04b25a3a-bbc3-11e8-b2bc-ac1f6b6435d0,22
43a4ea14-bb9b-11e8-b2b9-ac1f6b6435d0,0
80614cc4-bbb7-11e8-b2ba-ac1f6b6435d0,13
91edccdc-bbc7-11e8-b2bc-ac1f6b6435d0,10
19e9765e-bbc3-11e8-b2bc-ac1f6b6435d0,29
e61d09de-bbc3-11e8-b2bc-ac1f6b6435d0,40
4423c734-bbba-11e8-b2ba-ac1f6b6435d0,4
e733669c-bbc8-11e8-b2bc-ac1f6b6435d0,4
440226d8-bbc4-11e8-b2bc-ac1f6b6435d0,19
d7cfe122-bb9f-11e8-b2b9-ac1f6b6435d0,0
ece6396c-bbbd-11e8-b2ba-ac1f6b6435d0,17
2d0ce2ce-bbba-11e8-b2ba-ac1f6b6435d0,9
6557f7e6-bba5-11e8-b2ba-ac1f6b6435d0,11
1718_E6_18,14
1745_G7_8,11
805b1562-bb9d-11e8-b2b9-ac1f6b6435d0,4
ad2cffb6-bbba-11e8-b2ba-ac1f6b6435d0,21
4ca7512e-bba0-11e8-b2b9-ac1f6b6435d0,24
1916_B8_9,5
6284c7ae-bba7-11e8-b2ba-ac1f6b6435d0,40
1248b66a-bbca-11e8-b2bc-ac1f6b6435d0,2
11626950-bb9b-11e8-b2b9-ac1f6b6435d0,1
8418f418-bbba-11e8-b2ba-ac1f6b6435d0,9
755_B5_2,13
826_C2_1,5
a3851464-bba9-11e8-b2ba-ac1f6b6435d0,3
3642a454-bba2-11e8-b2b9-ac1f6b6435d0,8
231_G8_1,6
1019_B4_2,4
1752_B1_23,4
71_D12_2,1
3aca6b36-bbb8-11e8-b2ba-ac1f6b6435d0,8
cd9db31a-bb9e-11e8-b2b9-ac1f6b6435d0,3
610_A11_1,5
1891_O18_21,40
cedaf532-bba6-11e8-b2ba-ac1f6b6435d0,13
acaacd48-bba6-11e8-b2ba-ac1f6b6435d0,20
1973_F1_19,15
49c9f9f2-bbaa-11e8-b2ba-ac1f6b6435d0,17
1712_H5_14,1
1898_E2_18,72
2947830a-bbc5-11e8-b2bc-ac1f6b6435d0,47
b237f188-bba5-11e8-b2ba-ac1f6b6435d0,4
ad9ff498-bbbb-11e8-b2ba-ac1f6b6435d0,2
03d56a18-bbb8-11e8-b2ba-ac1f6b6435d0,22
1891_B7_14,16
3a327c44-bb9b-11e8-b2b9-ac1f6b6435d0,4
19e9765e-bbc3-11e8-b2bc-ac1f6b6435d0,4
5a2fb104-bbc5-11e8-b2bc-ac1f6b6435d0,5
3e1d10dc-bba3-11e8-b2b9-ac1f6b6435d0,30
329_F5_2,2
1319_E7_1,4
b3a73a52-bbc7-11e8-b2bc-ac1f6b6435d0,29
bf81ed02-bbab-11e8-b2ba-ac1f6b6435d0,2
ff2a8528-bbb4-11e8-b2ba-ac1f6b6435d0,4
074a02c8-bb9d-11e8-b2b9-ac1f6b6435d0,22
242_B12_2,2
1310_H2_4,1
42664ab0-bba2-11e8-b2b9-ac1f6b6435d0,32
34_D5_2,2
90b50b76-bbb0-11e8-b2ba-ac1f6b6435d0,20
d9d4f948-bba5-11e8-b2ba-ac1f6b6435d0,25
1918_F6_9,1
771_E5_2,6
396_E11_2,9
36273a14-bb9f-11e8-b2b9-ac1f6b6435d0,15
1703_A2_3,24
f3dd8830-bbc5-11e8-b2bc-ac1f6b6435d0,13
d8286540-bbc2-11e8-b2bc-ac1f6b6435d0,6
850_C6_1,13
8418f418-bbba-11e8-b2ba-ac1f6b6435d0,2
e3cac5d8-bb9e-11e8-b2b9-ac1f6b6435d0,40
365_H9_3,9
1019_B4_2,3
20d2b914-bbc1-11e8-b2bb-ac1f6b6435d0,11
3aca6b36-bbb8-11e8-b2ba-ac1f6b6435d0,1
1789_B10_7,13
cecc1a52-bbb1-11e8-b2ba-ac1f6b6435d0,22
f367cba2-bbbd-11e8-b2ba-ac1f6b6435d0,33
44907f42-bbc3-11e8-b2bc-ac1f6b6435d0,5
428_E5_2,6
1957_G7_28,8
97d68a82-bbc0-11e8-b2bb-ac1f6b6435d0,4
ae1a0054-bbb0-11e8-b2ba-ac1f6b6435d0,14
108_F11_1,4
1581_B12_2,60
68_H11_1,0
3a327c44-bb9b-11e8-b2b9-ac1f6b6435d0,13
19e9765e-bbc3-11e8-b2bc-ac1f6b6435d0,11
1893_O5_2,6
21c5f3bc-bbbd-11e8-b2ba-ac1f6b6435d0,39
0f0116c6-bbb8-11e8-b2ba-ac1f6b6435d0,12
df21ad26-bbad-11e8-b2ba-ac1f6b6435d0,29
146_F8_2,7
1680_F11_2,8
ece6396c-bbbd-11e8-b2ba-ac1f6b6435d0,35
8922c7e4-bbbb-11e8-b2ba-ac1f6b6435d0,23
1745_G7_8,5
1712_G4_4,15
396_E11_2,0
4172b472-bba2-11e8-b2b9-ac1f6b6435d0,40
f3dd8830-bbc5-11e8-b2bc-ac1f6b6435d0,10
79_E3_2,19
7091c854-bb9f-11e8-b2b9-ac1f6b6435d0,47
364_C9_2,11
79_C1_2,16
918_B3_2,3
11626950-bb9b-11e8-b2b9-ac1f6b6435d0,15
bd5a9ef0-bb9e-11e8-b2b9-ac1f6b6435d0,8
1551_F10_5,0
846_G11_1,6
410_E6_2,6
b819a81c-bbc3-11e8-b2bc-ac1f6b6435d0,10
daeffe2a-bbac-11e8-b2ba-ac1f6b6435d0,7
a86d8796-bba3-11e8-b2b9-ac1f6b6435d0,10
1912_E7_5,10
820d4e8c-bbae-11e8-b2ba-ac1f6b6435d0,2
82ee644c-bbab-11e8-b2ba-ac1f6b6435d0,3
1760_E7_28,27
55dc275c-bba4-11e8-b2b9-ac1f6b6435d0,10
83db42c4-bbc1-11e8-b2bb-ac1f6b6435d0,3
32f3d2e8-bbaf-11e8-b2ba-ac1f6b6435d0,3
034a41d2-bba3-11e8-b2b9-ac1f6b6435d0,5
501_D11_1,21
8231ba8e-bba8-11e8-b2ba-ac1f6b6435d0,10
1789_F8_5,3
1143_B7_1,6
1918_F6_9,96
518_E12_1,3
557_E4_2,7
440226d8-bbc4-11e8-b2bc-ac1f6b6435d0,6
15a2aa9c-bbbf-11e8-b2ba-ac1f6b6435d0,10
5c2b1578-bbbd-11e8-b2ba-ac1f6b6435d0,19
67dfa8dc-bbc9-11e8-b2bc-ac1f6b6435d0,16
1238_F12_4,1
8922c7e4-bbbb-11e8-b2ba-ac1f6b6435d0,14
01e8a3e4-bbbf-11e8-b2ba-ac1f6b6435d0,15
1d2bf776-bba3-11e8-b2b9-ac1f6b6435d0,1
1732_G2_8,5
272_F9_2,15
4172b472-bba2-11e8-b2b9-ac1f6b6435d0,33
105_D7_1,9
acb198ee-bbba-11e8-b2ba-ac1f6b6435d0,35
97f6d7da-bbaa-11e8-b2ba-ac1f6b6435d0,3
de44615c-bbc4-11e8-b2bc-ac1f6b6435d0,0
ddc7d0f0-bbb1-11e8-b2ba-ac1f6b6435d0,5
832_B2_1,7
07fec9dc-bbad-11e8-b2ba-ac1f6b6435d0,12
1898_G10_10,50
ab945e8a-bbc7-11e8-b2bc-ac1f6b6435d0,10
daeffe2a-bbac-11e8-b2ba-ac1f6b6435d0,12
32f3d2e8-bbaf-11e8-b2ba-ac1f6b6435d0,10
a4067b68-bbb7-11e8-b2ba-ac1f6b6435d0,11
120_F1_2,8
